id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
697789152788615169	2016-02-11 14:27:52	"""Imagine a world where a global #HealthSystem emerges from networks"" Prof Dennis Liotta #TEDxNations"	"""Imagine a world where a global #HealthSystem emerges from networks"" Prof Dennis Liotta #TEDxNations"	"""Imagine a world where a global HealthSystem emerges from networks"" Prof Dennis Liotta TEDxNations"	imagine world global healthsystem emerges networks prof dennis liotta tedxnations	imagin world global healthsystem emerg network prof denni liotta tedxnat
697789123470499840	2016-02-11 14:27:45	Imagine a world where neglected diseases are a matter of the past such as HIV #TEDxNations, live @swissnexBoston	Imagine a world where neglected diseases are a matter of the past such as HIV #TEDxNations, live @swissnexBoston	Imagine a world where neglected diseases are a matter of the past such as HIV TEDxNations, live swissnexBoston	imagine world neglected diseases matter past hiv tedxnations live swissnexboston	imagin world neglect diseas matter past hiv tedxnat live swissnexboston
697789121884987393	2016-02-11 14:27:45	Dennis Liotta stresses the importance of cross-sector partnerships in the discovery of new live saving drugs #TEDxNations	Dennis Liotta stresses the importance of cross-sector partnerships in the discovery of new live saving drugs #TEDxNations	Dennis Liotta stresses the importance of cross-sector partnerships in the discovery of new live saving drugs TEDxNations	dennis liotta stresses importance cross-sector partnerships discovery new live saving drugs tedxnations	denni liotta stress import cross-sector partnership discoveri new live save drug tedxnat
697789103404879873	2016-02-11 14:27:41	DRIVE model: network of on-site entities dedicated to research and development of drugs to combat neglected diseases #tedxnations	DRIVE model: network of on-site entities dedicated to research and development of drugs to combat neglected diseases #tedxnations	DRIVE model: network of on-site entities dedicated to research and development of drugs to combat neglected diseases tedxnations	drive model network on-site entities dedicated research development drugs combat neglected diseases tedxnations	drive model network on-sit entiti dedic research develop drug combat neglect diseas tedxnat
697789081988833281	2016-02-11 14:27:36	"""Imagine a world where neglected diseases are a thing of the past"" Dennis Liotta #TEDxNations #transforminglives #GenevaImpact"	"""Imagine a world where neglected diseases are a thing of the past"" Dennis Liotta #TEDxNations #transforminglives #GenevaImpact"	"""Imagine a world where neglected diseases are a thing of the past"" Dennis Liotta TEDxNations transforminglives GenevaImpact"	imagine world neglected diseases thing past dennis liotta tedxnations transforminglives genevaimpact	imagin world neglect diseas thing past denni liotta tedxnat transformingl genevaimpact
697789062250438656	2016-02-11 14:27:31	"""We can guarantee that drugs derived from this initiative will be affordable prices and accessible to all"" - Liotta #TEDxNations"	"""We can guarantee that drugs derived from this initiative will be affordable prices and accessible to all"" - Liotta #TEDxNations"	"""We can guarantee that drugs derived from this initiative will be affordable prices and accessible to all"" - Liotta TEDxNations"	guarantee drugs derived initiative affordable prices accessible liotta tedxnations	guarante drug deriv initi afford price access liotta tedxnat
697788986023157760	2016-02-11 14:27:13	"""Imagine a world where today’s neglected diseases become manageable conditions."" Inspiration from Dennis Liotta! #TEDxNations"	"""Imagine a world where today’s neglected diseases become manageable conditions."" Inspiration from Dennis Liotta! #TEDxNations"	"""Imagine a world where today’s neglected diseases become manageable conditions."" Inspiration from Dennis Liotta! TEDxNations"	imagine world today neglected diseases become manageable conditions inspiration dennis liotta tedxnations	imagin world today neglect diseas becom manag condit inspir denni liotta tedxnat
697788957275377665	2016-02-11 14:27:06	At #TEDxNations Take a little 360 virtual reality tour of the Human Rights room at the UN in Geneva. https://t.co/aA9k8yMPYM	At #TEDxNations Take a little 360 virtual reality tour of the Human Rights room at the UN in Geneva. 	At TEDxNations Take a little 360 virtual reality tour of the Human Rights room at the UN in Geneva. 	tedxnations take little 360 virtual reality tour human rights room un geneva	tedxnat take littl 360 virtual realiti tour human right room un geneva
697788912597671936	2016-02-11 14:26:55	"""Imagine a world where neglected diseases are things of the past"" Dennis Liotta #TEDxNations"	"""Imagine a world where neglected diseases are things of the past"" Dennis Liotta #TEDxNations"	"""Imagine a world where neglected diseases are things of the past"" Dennis Liotta TEDxNations"	imagine world neglected diseases things past dennis liotta tedxnations	imagin world neglect diseas thing past denni liotta tedxnat
697788895732195328	2016-02-11 14:26:51	"""Imagine a world where #NeglectedDiseases are things from the past"" Prof Dennis Liotta #TEDxNations"	"""Imagine a world where #NeglectedDiseases are things from the past"" Prof Dennis Liotta #TEDxNations"	"""Imagine a world where NeglectedDiseases are things from the past"" Prof Dennis Liotta TEDxNations"	imagine world neglecteddiseases things past prof dennis liotta tedxnations	imagin world neglecteddiseas thing past prof denni liotta tedxnat
697788717189173248	2016-02-11 14:26:09	#TEDxNations started! First: How to address deseases like #ZikaVirus more proactively #livestream: https://t.co/42YcL1L4cI @TEDxNations	#TEDxNations started! First: How to address deseases like #ZikaVirus more proactively #livestream:  @TEDxNations	TEDxNations started! First: How to address deseases like ZikaVirus more proactively livestream:  TEDxNations	tedxnations started first address deseases like zikavirus proactively livestream tedxnations	tedxnat start first address deseas like zikavirus proactiv livestream tedxnat
697788707638747136	2016-02-11 14:26:06	Drug development initiatives funded by both governments and no state actors the best way for #neglected diseases  #TEDxNations	Drug development initiatives funded by both governments and no state actors the best way for #neglected diseases #TEDxNations	Drug development initiatives funded by both governments and no state actors the best way for neglected diseases TEDxNations	drug development initiatives funded governments state actors best way neglected diseases tedxnations	drug develop initi fund govern state actor best way neglect diseas tedxnat
697788511978659840	2016-02-11 14:25:20	ANDI partnership (African Network of Drug Innovation) teaches African scientists about drug business, pharma plans, IP skills. #TEDxNations	ANDI partnership (African Network of Drug Innovation) teaches African scientists about drug business, pharma plans, IP skills. #TEDxNations	ANDI partnership (African Network of Drug Innovation) teaches African scientists about drug business, pharma plans, IP skills. TEDxNations	andi partnership african network drug innovation teaches african scientists drug business pharma plans ip skills tedxnations	andi partnership african network drug innov teach african scientist drug busi pharma plan ip skill tedxnat
697788498166816768	2016-02-11 14:25:16	"Streaming TEDxPlaceDesNations while working on postgrad apps. Theme: ""Transforming Lives""  #Inspirational  #TEDxNations"	"Streaming TEDxPlaceDesNations while working on postgrad apps. Theme: ""Transforming Lives"" #Inspirational #TEDxNations"	"Streaming TEDxPlaceDesNations while working on postgrad apps. Theme: ""Transforming Lives"" Inspirational TEDxNations"	streaming tedxplacedesnations working postgrad apps theme transforming lives inspirational tedxnations	stream tedxplacedesn work postgrad app theme transform live inspir tedxnat
697788472149594112	2016-02-11 14:25:10	UNGeneva: RT Twiplomacy: LIVE on #Periscope: The UNGeneva social media team #TEDxNations. Watch it live … https://t.co/TNypIeldyy	UNGeneva: RT Twiplomacy: LIVE on #Periscope: The UNGeneva social media team #TEDxNations. Watch it live … 	UNGeneva: RT Twiplomacy: LIVE on Periscope: The UNGeneva social media team TEDxNations. Watch it live … 	ungeneva rt twiplomacy live periscope ungeneva social media team tedxnations watch live	ungeneva rt twiplomaci live periscop ungeneva social media team tedxnat watch live
697788328884768768	2016-02-11 14:24:36	"""How can we, as a global community, assemble the pieces necessary to discover new drugs that will those in need?"" - D. Liotta #TEDxNations"	"""How can we, as a global community, assemble the pieces necessary to discover new drugs that will those in need?"" - D. Liotta #TEDxNations"	"""How can we, as a global community, assemble the pieces necessary to discover new drugs that will those in need?"" - D. Liotta TEDxNations"	global community assemble pieces necessary discover new drugs need liotta tedxnations	global communiti assembl piec necessari discov new drug need liotta tedxnat
697788056682811392	2016-02-11 14:23:31	.@Twiplomacy no #Periscope: #TEDxNations. Watch it live https://t.co/wg56t7ervH https://t.co/VC4S8mNogr	.@Twiplomacy no #Periscope: #TEDxNations. Watch it live  	.Twiplomacy no Periscope: TEDxNations. Watch it live  	twiplomacy periscope tedxnations watch live	twiplomaci periscop tedxnat watch live
697787848313933825	2016-02-11 14:22:41	Let's connect #TEDxNations &amp; #WomenInSTEM digital convos. #Women like @RanyeeCleanCook are driving #innovation &amp; progress. #Cookstoves	Let's connect #TEDxNations &amp; #WomenInSTEM digital convos. #Women like @RanyeeCleanCook are driving #innovation &amp; progress. #Cookstoves	Let's connect TEDxNations  &  WomenInSTEM digital convos. Women like RanyeeCleanCook are driving innovation  &  progress. Cookstoves	let's connect tedxnations womeninstem digital convos women like ranyeecleancook driving innovation progress cookstoves	let connect tedxnat womeninstem digit convo women like ranyeecleancook drive innov progress cookstov
697787800700243969	2016-02-11 14:22:30	Our supporter @GerDuany will address today's #TEDxNations. Tune in from 3pm: https://t.co/F1cYY0PqoT https://t.co/HdXN4CLf6j	Our supporter @GerDuany will address today's #TEDxNations. Tune in from 3pm:  	Our supporter GerDuany will address today's TEDxNations. Tune in from 3pm:  	supporter gerduany address today's tedxnations tune 3pm	support gerduani address today tedxnat tune 3pm
697787649231298560	2016-02-11 14:21:54	90% of US HIV patients currently on therapy, use drugs developed by Liotta but took 13 years to develop HIV-fighting drug. #TEDxNations	90% of US HIV patients currently on therapy, use drugs developed by Liotta but took 13 years to develop HIV-fighting drug. #TEDxNations	90% of US HIV patients currently on therapy, use drugs developed by Liotta but took 13 years to develop HIV-fighting drug. TEDxNations	90 us hiv patients currently therapy use drugs developed liotta took 13 years develop hiv-fighting drug tedxnations	90 us hiv patient current therapi use drug develop liotta took 13 year develop hiv-fight drug tedxnat
697787644823138306	2016-02-11 14:21:53	Most neglected diseases are funded by philanthropic efforts  #TEDxNations	Most neglected diseases are funded by philanthropic efforts #TEDxNations	Most neglected diseases are funded by philanthropic efforts TEDxNations	neglected diseases funded philanthropic efforts tedxnations	neglect diseas fund philanthrop effort tedxnat
697787632886145025	2016-02-11 14:21:50	Most neglected disease research is funded by philanthropy. That's not enough, which means progress is slow. -Dennis Liotta #TEDxNations	Most neglected disease research is funded by philanthropy. That's not enough, which means progress is slow. -Dennis Liotta #TEDxNations	Most neglected disease research is funded by philanthropy. That's not enough, which means progress is slow. -Dennis Liotta TEDxNations	neglected disease research funded philanthropy that's enough means progress slow dennis liotta tedxnations	neglect diseas research fund philanthropi that enough mean progress slow denni liotta tedxnat
697787568453263360	2016-02-11 14:21:35	"""Finding a #drug to change #NeglectedDisease from a death sentence to a manageable disease"" powerful dream of Denis Liotta #TEDxNations"	"""Finding a #drug to change #NeglectedDisease from a death sentence to a manageable disease"" powerful dream of Denis Liotta #TEDxNations"	"""Finding a drug to change NeglectedDisease from a death sentence to a manageable disease"" powerful dream of Denis Liotta TEDxNations"	finding drug change neglecteddisease death sentence manageable disease powerful dream denis liotta tedxnations	find drug chang neglecteddiseas death sentenc manag diseas power dream deni liotta tedxnat
697787557493522433	2016-02-11 14:21:32	"Fun fact – ""Ode to Joy"" by Beethoven, which suitably played at the start of #TEDxNations, is the anthem of the European Union"	"Fun fact – ""Ode to Joy"" by Beethoven, which suitably played at the start of #TEDxNations, is the anthem of the European Union"	"Fun fact – ""Ode to Joy"" by Beethoven, which suitably played at the start of TEDxNations, is the anthem of the European Union"	fun fact ode joy beethoven suitably played start tedxnations anthem european union	fun fact ode joy beethoven suitabl play start tedxnat anthem european union
697787440657014784	2016-02-11 14:21:04	Need to overcome funding gap, valley of death, to develop life saving drugs #TEDxNations	Need to overcome funding gap, valley of death, to develop life saving drugs #TEDxNations	Need to overcome funding gap, valley of death, to develop life saving drugs TEDxNations	need overcome funding gap valley death develop life saving drugs tedxnations	need overcom fund gap valley death develop life save drug tedxnat
697787263015645184	2016-02-11 14:20:22	Dennis Liotta talking about therapy for HIV at #TEDxNations. Drugs not produced by pharma companies.	Dennis Liotta talking about therapy for HIV at #TEDxNations. Drugs not produced by pharma companies.	Dennis Liotta talking about therapy for HIV at TEDxNations. Drugs not produced by pharma companies.	dennis liotta talking therapy hiv tedxnations drugs produced pharma companies	denni liotta talk therapi hiv tedxnat drug produc pharma compani
697787192723312640	2016-02-11 14:20:05	Critical step to treating HIV was applying for US patent and beating competition by 7 days - Liotta #TEDxNations	Critical step to treating HIV was applying for US patent and beating competition by 7 days - Liotta #TEDxNations	Critical step to treating HIV was applying for US patent and beating competition by 7 days - Liotta TEDxNations	critical step treating hiv applying us patent beating competition days liotta tedxnations	critic step treat hiv appli us patent beat competit day liotta tedxnat
697787188855988225	2016-02-11 14:20:04	Transform YOUR life by learning something new! https://t.co/YFhgnvhBHd #TEDxNations	Transform YOUR life by learning something new!  #TEDxNations	Transform YOUR life by learning something new!  TEDxNations	transform life learning something new tedxnations	transform life learn someth new tedxnat
697787042365886464	2016-02-11 14:19:29	The combination of #science &amp; #humanitarian ambition is so powerful - already clear from #TEDxNations. @unfoundation @isostandards	The combination of #science &amp; #humanitarian ambition is so powerful - already clear from #TEDxNations. @unfoundation @isostandards	The combination of science  &  humanitarian ambition is so powerful - already clear from TEDxNations. unfoundation isostandards	combination science humanitarian ambition powerful already clear tedxnations unfoundation isostandards	combin scienc humanitarian ambit power alreadi clear tedxnat unfound isostandard
697787016344444932	2016-02-11 14:19:23	Watching now #TEDxNations live on https://t.co/N4fPg0rYQV	Watching now #TEDxNations live on 	Watching now TEDxNations live on 	watching tedxnations live	watch tedxnat live
697786933947326464	2016-02-11 14:19:03	RT unfoundation: RT IPUparliament: Full house for #TEDxNations in amazing Human Rights room at #UN Palais des Nati… https://t.co/Lo3kyFN95d	RT unfoundation: RT IPUparliament: Full house for #TEDxNations in amazing Human Rights room at #UN Palais des Nati… 	RT unfoundation: RT IPUparliament: Full house for TEDxNations in amazing Human Rights room at UN Palais des Nati… 	rt unfoundation rt ipuparliament full house tedxnations amazing human rights room un palais des nati	rt unfound rt ipuparlia full hous tedxnat amaz human right room un palai des nati
697786933020327936	2016-02-11 14:19:03	RT unfoundation: Dennis Liotta, 'drug discoverer', taking the stage now at #TEDxNations. Talking new drugs for neg… https://t.co/eAFjaWAbkB	RT unfoundation: Dennis Liotta, 'drug discoverer', taking the stage now at #TEDxNations. Talking new drugs for neg… 	RT unfoundation: Dennis Liotta, 'drug discoverer', taking the stage now at TEDxNations. Talking new drugs for neg… 	rt unfoundation dennis liotta drug discoverer taking stage tedxnations talking new drugs neg	rt unfound denni liotta drug discover take stage tedxnat talk new drug neg
697786928645697536	2016-02-11 14:19:02	RT unfoundation: RT cookstoves: Transforming lives thru #innovation is the theme of the day at #TEDxNations. Listen to RanyeeCleanCook talk…	RT unfoundation: RT cookstoves: Transforming lives thru #innovation is the theme of the day at #TEDxNations. Listen to RanyeeCleanCook talk…	RT unfoundation: RT cookstoves: Transforming lives thru innovation is the theme of the day at TEDxNations. Listen to RanyeeCleanCook talk…	rt unfoundation rt cookstoves transforming lives thru innovation theme day tedxnations listen ranyeecleancook talk	rt unfound rt cookstov transform live thru innov theme day tedxnat listen ranyeecleancook talk
697786905241513984	2016-02-11 14:18:57	Live now: 11 people sharing remarkable stories on transforming the lives of others. https://t.co/Ed0S7hLwQ2  #TEDxNations @UNGeneva	Live now: 11 people sharing remarkable stories on transforming the lives of others.  #TEDxNations @UNGeneva	Live now: 11 people sharing remarkable stories on transforming the lives of others.  TEDxNations UNGeneva	live 11 people sharing remarkable stories transforming lives others tedxnations ungeneva	live 11 peopl share remark stori transform live other tedxnat ungeneva
697786504177963008	2016-02-11 14:17:21	3 million contract neglected diseases yearly. 1.5 million die from these. - D. Liotta. Powerful. #TEDxNations	3 million contract neglected diseases yearly. 1.5 million die from these. - D. Liotta. Powerful. #TEDxNations	3 million contract neglected diseases yearly. 1.5 million die from these. - D. Liotta. Powerful. TEDxNations	million contract neglected diseases yearly 1.5 million die liotta powerful tedxnations	million contract neglect diseas year 1.5 million die liotta power tedxnat
697786493927079937	2016-02-11 14:17:19	3 million people at risk from neglected diseases. -Dennis Liotta #TEDxNations	3 million people at risk from neglected diseases. -Dennis Liotta #TEDxNations	3 million people at risk from neglected diseases. -Dennis Liotta TEDxNations	million people risk neglected diseases dennis liotta tedxnations	million peopl risk neglect diseas denni liotta tedxnat
697786445013118977	2016-02-11 14:17:07	Dennis Liotta, 'drug discoverer', taking the stage now at #TEDxNations. Talking new drugs for neglected diseases→ https://t.co/kNyY2ZWA4A	Dennis Liotta, 'drug discoverer', taking the stage now at #TEDxNations. Talking new drugs for neglected diseases→ 	Dennis Liotta, 'drug discoverer', taking the stage now at TEDxNations. Talking new drugs for neglected diseases→ 	dennis liotta drug discoverer taking stage tedxnations talking new drugs neglected diseases	denni liotta drug discover take stage tedxnat talk new drug neglect diseas
697786417884360704	2016-02-11 14:17:00	More than 1/2 million people die yearly of neglected diseases. Where is big pharma? #TEDxNations	More than 1/2 million people die yearly of neglected diseases. Where is big pharma? #TEDxNations	More than 1/2 million people die yearly of neglected diseases. Where is big pharma? TEDxNations	1/2 million people die yearly neglected diseases big pharma tedxnations	1/2 million peopl die year neglect diseas big pharma tedxnat
697786389279154176	2016-02-11 14:16:54	Full house for #TEDxNations in amazing Human Rights room at #UN Palais des Nations in #Geneva https://t.co/LfERLdjFMa	Full house for #TEDxNations in amazing Human Rights room at #UN Palais des Nations in #Geneva 	Full house for TEDxNations in amazing Human Rights room at UN Palais des Nations in Geneva 	full house tedxnations amazing human rights room un palais des nations geneva	full hous tedxnat amaz human right room un palai des nation geneva
697786344257486848	2016-02-11 14:16:43	Today:#TEDxNations11 individuals w/a global impact11 stories to shareWatch live: https://t.co/db8RvlFBlT  via @UNGeneva	Today:#TEDxNations11 individuals w/a global impact11 stories to shareWatch live:  via @UNGeneva	Today:TEDxNations11 individuals w/a global impact11 stories to shareWatch live:  via UNGeneva	today tedxnations 11 individuals global impact 11 stories sharewatch live via ungeneva	today tedxnat 11 individu global impact 11 stori sharewatch live via ungeneva
697786302566154240	2016-02-11 14:16:33	Dennis Liota stating known facts - drug companies only develop drugs for diseases that will generate money. #TEDxNations #transforminglives	Dennis Liota stating known facts - drug companies only develop drugs for diseases that will generate money. #TEDxNations #transforminglives	Dennis Liota stating known facts - drug companies only develop drugs for diseases that will generate money. TEDxNations transforminglives	dennis liota stating known facts drug companies develop drugs diseases generate money tedxnations transforminglives	denni liota state known fact drug compani develop drug diseas generat money tedxnat transformingl
697786205036007425	2016-02-11 14:16:10	Prof Dennis Liotta starts #TEDxNations 2016 with #Zika as the introduction of his talk	Prof Dennis Liotta starts #TEDxNations 2016 with #Zika as the introduction of his talk	Prof Dennis Liotta starts TEDxNations 2016 with Zika as the introduction of his talk	prof dennis liotta starts tedxnations 2016 zika introduction talk	prof denni liotta start tedxnat 2016 zika introduct talk
697786168478400512	2016-02-11 14:16:01	Dennis Liotta, drug discoverer, opens up the #TEDxNations speaking on the cost of drugs, pharma profits, Zika virus and other diseases	Dennis Liotta, drug discoverer, opens up the #TEDxNations speaking on the cost of drugs, pharma profits, Zika virus and other diseases	Dennis Liotta, drug discoverer, opens up the TEDxNations speaking on the cost of drugs, pharma profits, Zika virus and other diseases	dennis liotta drug discoverer opens tedxnations speaking cost drugs pharma profits zika virus diseases	denni liotta drug discover open tedxnat speak cost drug pharma profit zika virus diseas
697785995270483968	2016-02-11 14:15:20	First speaker Dennis Liota - drug discoverer. #TEDxNations #transforminglives	First speaker Dennis Liota - drug discoverer. #TEDxNations #transforminglives	First speaker Dennis Liota - drug discoverer. TEDxNations transforminglives	first speaker dennis liota drug discoverer tedxnations transforminglives	first speaker denni liota drug discover tedxnat transformingl
697785939255545856	2016-02-11 14:15:06	1st speaker is on stage! Dennis Liotta #TEDxNations	1st speaker is on stage! Dennis Liotta #TEDxNations	1st speaker is on stage! Dennis Liotta TEDxNations	1st speaker stage dennis liotta tedxnations	1st speaker stage denni liotta tedxnat
697785677992366080	2016-02-11 14:14:04	You're in #TLV #Jerusalem #BeerSheva or anywhere else in #Israel and the World? Watch live #TEDxNations https://t.co/Llna3Lvaw8	You're in #TLV #Jerusalem #BeerSheva or anywhere else in #Israel and the World? Watch live #TEDxNations 	You're in TLV Jerusalem BeerSheva or anywhere else in Israel and the World? Watch live TEDxNations 	you're tlv jerusalem beersheva anywhere else israel world watch live tedxnations	you'r tlv jerusalem beersheva anywher els israel world watch live tedxnat
697785560140795904	2016-02-11 14:13:36	Cooking is central to all of our lives &amp; it's a main topic of #TEDxNations today. #Cookstoves @isostandards @SE4ALL @SafeFuelEnergy	Cooking is central to all of our lives &amp; it's a main topic of #TEDxNations today. #Cookstoves @isostandards @SE4ALL @SafeFuelEnergy	Cooking is central to all of our lives  &  it's a main topic of TEDxNations today. Cookstoves isostandards SE4ALL SafeFuelEnergy	cooking central lives it's main topic tedxnations today cookstoves isostandards se4all safefuelenergy	cook central live it main topic tedxnat today cookstov isostandard se4al safefuelenergi
697785501252767744	2016-02-11 14:13:22	#TEDxNations #DerbyUni live WEBLINK United Nations Geneva	#TEDxNations #DerbyUni live WEBLINK United Nations Geneva	TEDxNations DerbyUni live WEBLINK United Nations Geneva	tedxnations derbyuni live weblink united nations geneva	tedxnat derbyuni live weblink unit nation geneva
697785100474458113	2016-02-11 14:11:46	@DerbySociology Following on from the #TEDxNations event why not check out @STARnational ? #DerbyUniLHSS	@DerbySociology Following on from the #TEDxNations event why not check out @STARnational ? #DerbyUniLHSS	DerbySociology Following on from the TEDxNations event why not check out STARnational ? DerbyUniLHSS	derbysociology following tedxnations event check starnational derbyunilhss	derbysociolog follow tedxnat event check starnat derbyunilhss
697785002608717825	2016-02-11 14:11:23	Everyone has different views and different perspectives, and international Geneva is a hub for transforming lives #TEDxNations	Everyone has different views and different perspectives, and international Geneva is a hub for transforming lives #TEDxNations	Everyone has different views and different perspectives, and international Geneva is a hub for transforming lives TEDxNations	everyone different views different perspectives international geneva hub transforming lives tedxnations	everyon differ view differ perspect intern geneva hub transform live tedxnat
697784934782627844	2016-02-11 14:11:07	"Farie Kianian on Twitter: ""Give a hand. Give a shelter. #Dress4OurTime #TEDxNations... https://t.co/KHJSOwTvmP"	"Farie Kianian on Twitter: ""Give a hand. Give a shelter. #Dress4OurTime #TEDxNations... "	"Farie Kianian on Twitter: ""Give a hand. Give a shelter. Dress4OurTime TEDxNations... "	farie kianian twitter give hand give shelter dress 4ourtime tedxnations	fari kianian twitter give hand give shelter dress 4ourtim tedxnat
697784777068388352	2016-02-11 14:10:29	The @TEDxPdNations has started! Awesome vibe as usual. Looking fwd to be inspired by the speakers! #TEDxNations	The @TEDxPdNations has started! Awesome vibe as usual. Looking fwd to be inspired by the speakers! #TEDxNations	The TEDxPdNations has started! Awesome vibe as usual. Looking fwd to be inspired by the speakers! TEDxNations	tedxpdnations started awesome vibe usual looking fwd inspired speakers tedxnations	tedxpdnat start awesom vibe usual look fwd inspir speaker tedxnat
697784669237022720	2016-02-11 14:10:04	Fast icebreaking roars #TEDxNations people eager to connect &amp; transform lives :)	Fast icebreaking roars #TEDxNations people eager to connect &amp; transform lives :)	Fast icebreaking roars TEDxNations people eager to connect  &  transform lives :)	fast icebreaking roars tedxnations people eager connect transform lives :)	fast icebreak roar tedxnat peopl eager connect transform live :)
697784569827819524	2016-02-11 14:09:40	#TEDxNations Transforming lives begins - 11 inspiring people making a difference incl #Zimbabwe MP Thabitha Khumalo https://t.co/hFCEWhNfgU	#TEDxNations Transforming lives begins - 11 inspiring people making a difference incl #Zimbabwe MP Thabitha Khumalo 	TEDxNations Transforming lives begins - 11 inspiring people making a difference incl Zimbabwe MP Thabitha Khumalo 	tedxnations transforming lives begins 11 inspiring people making difference incl zimbabwe mp thabitha khumalo	tedxnat transform live begin 11 inspir peopl make differ incl zimbabw mp thabitha khumalo
697784427166826496	2016-02-11 14:09:06	Give a hand. Give a shelter.#Dress4OurTime#TEDxNations  https://t.co/cILVprumyl	Give a hand. Give a shelter.#Dress4OurTime#TEDxNations 	Give a hand. Give a shelter.Dress4OurTimeTEDxNations 	give hand give shelter dress 4ourtimetedxnations	give hand give shelter dress 4ourtimetedxn
697784397282611200	2016-02-11 14:08:59	Melissa Fleming and co. welcome everyone to #TEDxNations	Melissa Fleming and co. welcome everyone to #TEDxNations	Melissa Fleming and co. welcome everyone to TEDxNations	melissa fleming co welcome everyone tedxnations	melissa fleme co welcom everyon tedxnat
697783921858252800	2016-02-11 14:07:05	mauritaniafrica: UNGeneva: RT Twiplomacy: LIVE on #Periscope: The UNGeneva social media team #TEDxNations. Watch i… https://t.co/85Xmjt1jWX	mauritaniafrica: UNGeneva: RT Twiplomacy: LIVE on #Periscope: The UNGeneva social media team #TEDxNations. Watch i… 	mauritaniafrica: UNGeneva: RT Twiplomacy: LIVE on Periscope: The UNGeneva social media team TEDxNations. Watch i… 	mauritaniafrica ungeneva rt twiplomacy live periscope ungeneva social media team tedxnations watch	mauritaniafrica ungeneva rt twiplomaci live periscop ungeneva social media team tedxnat watch
697783898307239936	2016-02-11 14:07:00	The #GCSPTEDxVP is underway and we're watching the #TEDxNations livestream! https://t.co/nsRYvYq7xh	The #GCSPTEDxVP is underway and we're watching the #TEDxNations livestream! 	The GCSPTEDxVP is underway and we're watching the TEDxNations livestream! 	gcsptedxvp underway we're watching tedxnations livestream	gcsptedxvp underway we'r watch tedxnat livestream
697783804564545540	2016-02-11 14:06:37	#TEDxNations just began. #transforminglives excitement!	#TEDxNations just began. #transforminglives excitement!	TEDxNations just began. transforminglives excitement!	tedxnations began transforminglives excitement	tedxnat began transformingl excit
697783499034619904	2016-02-11 14:05:25	Watch live: “Transforming Lives” TEDx Talk – https://t.co/FHhdiFZ5Fr. #TEDxNations	Watch live: “Transforming Lives” TEDx Talk –  #TEDxNations	Watch live: “Transforming Lives” TEDx Talk –  TEDxNations	watch live transforming lives tedx talk tedxnations	watch live transform live tedx talk tedxnat
697783323049992192	2016-02-11 14:04:43	So exciting! #TEDxNations  https://t.co/bmwLrv4aSy	So exciting! #TEDxNations 	So exciting! TEDxNations 	exciting tedxnations	excit tedxnat
697783247623823360	2016-02-11 14:04:25	Tuning in to #TEDxNations - sad I can't be there in person! Check out some inspirational speakers live from Geneva: https://t.co/nn6D8JiV3S	Tuning in to #TEDxNations - sad I can't be there in person! Check out some inspirational speakers live from Geneva: 	Tuning in to TEDxNations - sad I can't be there in person! Check out some inspirational speakers live from Geneva: 	tuning tedxnations sad can't person check inspirational speakers live geneva	tune tedxnat sad can't person check inspir speaker live geneva
697783077091852288	2016-02-11 14:03:44	#TEDxNations about to start. I've been looking forward to this!	#TEDxNations about to start. I've been looking forward to this!	TEDxNations about to start. I've been looking forward to this!	tedxnations start i've looking forward	tedxnat start i'v look forward
697782750443601921	2016-02-11 14:02:26	.@Twiplomacy on #Periscope: The @UNGeneva social media #TEDxNations. Watch it live https://t.co/MrYEDDspOg https://t.co/aTUVYe0SSy	.@Twiplomacy on #Periscope: The @UNGeneva social media #TEDxNations. Watch it live  	.Twiplomacy on Periscope: The UNGeneva social media TEDxNations. Watch it live  	twiplomacy periscope ungeneva social media tedxnations watch live	twiplomaci periscop ungeneva social media tedxnat watch live
697782448655110144	2016-02-11 14:01:14	"""All these speakers had experiences that motivated them to become global citizens"" Richard Golob @UNAGB #TEDxNations #GenevaImpact"	"""All these speakers had experiences that motivated them to become global citizens"" Richard Golob @UNAGB #TEDxNations #GenevaImpact"	"""All these speakers had experiences that motivated them to become global citizens"" Richard Golob UNAGB TEDxNations GenevaImpact"	speakers experiences motivated become global citizens richard golob unagb tedxnations genevaimpact	speaker experi motiv becom global citizen richard golob unagb tedxnat genevaimpact
697782292488392706	2016-02-11 14:00:37	#TEDxNations about to begin! Support the Geneva TEDxPlaceDesNations event from Belgium! Come… https://t.co/C4yQ4pi296	#TEDxNations about to begin! Support the Geneva TEDxPlaceDesNations event from Belgium! Come… 	TEDxNations about to begin! Support the Geneva TEDxPlaceDesNations event from Belgium! Come… 	tedxnations begin support geneva tedxplacedesnations event belgium come	tedxnat begin support geneva tedxplacedesn event belgium come
697782087248703488	2016-02-11 13:59:48	Ask the people of #Syria just how 'inspired' they are by the @UN!  #TEDxNations  https://t.co/U0ZNJiBpO3	Ask the people of #Syria just how 'inspired' they are by the @UN! #TEDxNations 	Ask the people of Syria just how 'inspired' they are by the UN! TEDxNations 	ask people syria inspired un tedxnations	ask peopl syria inspir un tedxnat
