id	created_at	text
697834014158282752	2016-02-11 17:26:08	https://t.co/ydvtV0FWuE watch live this fascinating series of talks about transforming lives. #TEDxNations #DerbyUniLHSS
697834003815100416	2016-02-11 17:26:06	"""The security &amp; protection that is needed most is for migrants &amp; refugees themselves"" -@safakpavey on #Refugee host communities #TEDxNations"
697833749619335169	2016-02-11 17:25:05	Interestingly, the need for standards and upkeeping them has been a common theme through many of the #TEDxNations talks. cc @isostandards
697833602982289408	2016-02-11 17:24:30	"""The security &amp; protection that is needed most is for migrants &amp; refugees themselves"" -@safakpavey on #Refugee host communities #TEDxNations"
697833523047170048	2016-02-11 17:24:11	Peace and Security. Security of host country. Security of refugees. There are constant threats to migrant girls &amp; journalists. #TEDxNations
697833509285662720	2016-02-11 17:24:08	We need to take shameful burden of #migrantcrisis off the future generations, so we can look them in the eyes - @safakpavey #TEDxNations
697833329912123392	2016-02-11 17:23:25	"""Security that is needed the most, is for those refugees and migrants who are on the move, in desperate situations"" @safakpavey #TEDxNations"
697833329912123392	2016-02-11 17:23:25	"""Security that is needed the most, is for those refugees and migrants who are on the move, in desperate situations"" @safakpavey #TEDxNations"
697833212660342785	2016-02-11 17:22:57	Shift the blame from the victims to perpetrators.  #TEDxNations #TedxNationslagos #sexualviolence #SexualViolenceAdversary
697833062651002880	2016-02-11 17:22:21	Humanitarian aid not enough. Look at one place: @UN. It's an inclusive miracle. @safakpavey #TEDxNations
697832921567227904	2016-02-11 17:21:48	Great #TEDx talk by a terrorist's son who chose #peace: https://t.co/jEhOtErtxT. I want to read the book. #TEDxNations
697832640720797697	2016-02-11 17:20:41	Terrorist son chooses peace. Says I am not my father. #worldpeace  #TEDxNations #TedxNationslagos
697832622047813634	2016-02-11 17:20:36	Be inspired!! 1st Turkish female MP with disability @safakpavey shows how it is all possible. #TEDxNations https://t.co/cDjYdji2Gu
697832585431531520	2016-02-11 17:20:28	"""Military intervention, regime change, armed groups do not work. It turns to us in floods of people, in desperate situations."" #TEDxNations"
697832489251950593	2016-02-11 17:20:05	"""The consequences of this global immigration will affect not only this century but the next"" - #Turkey MP @safakpavey at #TEDxNations"
697832445866020864	2016-02-11 17:19:54	"""Lost their lives trying to change their destiny. One the didn't choose"" on #refugees @safakpavey at #TEDxNations https://t.co/0rCVPROxeo"
697832218299908096	2016-02-11 17:19:00	Inclusion Advocate -safak,  Speaker @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/dn3LcTYPPH
697832114969014272	2016-02-11 17:18:35	Compelling #TEDxNations talk on clean @cookstoves, constantly improving technology and standards! @RanyeeCleanCook https://t.co/rltiGY3SlV
697832078780583936	2016-02-11 17:18:27	"Watch the ""inclusion champion"" .@safakpavey @ #TEDxNations #livestreamhttps://t.co/GFdFnGU2hvIntroduced by #UNHCR's .@melissarfleming"
697831919988432897	2016-02-11 17:17:49	"""Perception of migrants give strong clues of how it is to join a new society"" - @safakpavey #TEDxNations"
697831670616039424	2016-02-11 17:16:50	Absolutely LOVING #TEDxNations. What a great collection of thought-provoking talks from people around the world. Inspired! @cisforcleis
697831599891681280	2016-02-11 17:16:33	@TEDxPdNations #TEDxNations Trancending #Race #Bigotory #Homophobia #Religion #Judgementa #Hate, is the key to #Happiness
697831552030527489	2016-02-11 17:16:21	.@safakpavey, Inclusive Champion, talks about inclusion at #TEDxNations
697831545114116096	2016-02-11 17:16:20	#dress4ourtime continues to make impact. See the tent dress from @ZaatariCamp at #TEDxNations https://t.co/H1p1obfax5 via @UNGeneva
697831346211811328	2016-02-11 17:15:32	For the victims of terrorism, I will speak out- son of a terrorist @TEDxPdNations #TEDxNations lagosViewingParty
697831247373078529	2016-02-11 17:15:09	Inclusion Champion &amp; UN #DisabilityRights Committee member @safakpavey now at #TEDxNations - https://t.co/ybETnAQIOA https://t.co/weqefgSyxN
697831157342347264	2016-02-11 17:14:47	Food for thought:Violence is not inherent in race or religion. #TEDxNations #DerbyUniLHSS
697831109770530816	2016-02-11 17:14:36	Int'l standards are key to improving global #cooking practices. Thank you, @RanyeeCleanCook for sharing with #TEDxNations | @cookstoves
697831044897185792	2016-02-11 17:14:20	Humanitarian &amp; peace-builder @safakpavey taking the stage now, watch live: https://t.co/M0wImMWz4K #TEDxNations https://t.co/udHR68AN4D
697831040921006080	2016-02-11 17:14:19	Violence is not inherent to religion or race. #TEDxNations
697830838281572352	2016-02-11 17:13:31	Inspiring talk by UN @Refugees Goodwill Ambassador and South Sudanese actor @GerDuany at #TEDxPlaceDesNations #TEDxNations
697830817624694784	2016-02-11 17:13:26	"""I'm well acquainted with being judged for something that is beyond my control"" thought provoking from #TEDxNations"
697830780026929152	2016-02-11 17:13:17	RT cookstoves: Not boring - #standards represent our shared goals. Critical to reducing #cooking smoke around the world. #TEDxNations #Cook…
697830541329043456	2016-02-11 17:12:20	Retweeted UNIC Lagos (@UNICLagos):Audience discussion time #TEDxNations lagosViewingParty @TEDxPdNations... https://t.co/itFG60DCxV
697830539588472832	2016-02-11 17:12:20	Retweeted UNIC Lagos (@UNICLagos):Discussion ongoing @TEDxPdNations #TEDxNations lagosViewingParty... https://t.co/s0Sqxhq5AP
697830418305781760	2016-02-11 17:11:51	Dear #dress4ourtime, In love with this masterpiece for #TEDxNations! It speaks volumes.  https://t.co/f2hBEAAdJP
697830266874785794	2016-02-11 17:11:15	Great job @RanyeeCleanCook! Standards are key to improving global #cooking practices. Learn more at https://t.co/StRffCIWob #TEDxNations
697830133474926593	2016-02-11 17:10:43	"Compelling viewing @GerDuany &amp; also ""Im the son of a terrorist""  join us https://t.co/qVwpd6wrdh #TEDxNations  #DerbyUniLHSS @TEDxPdNations"
697830128332754944	2016-02-11 17:10:42	A disturbingly beautiful horror film image. Hope it has an impact on immigration-refugee laws and policies: https://t.co/gGRokKVraf
697830078881886208	2016-02-11 17:10:30	Watching  #TEDxNations @TEDx @UN https://t.co/eiE8OWYoDH
697829877626621954	2016-02-11 17:09:42	UNGeneva: Smoke inhalation from cooking results in 4 million deaths per year - RanyeeCleanCook at #TEDxNations https://t.co/63If4Y3oLv
697829876636762112	2016-02-11 17:09:42	UNGeneva: Cookstove technologist RanyeeCleanCook, for isostandards, speaking at #TEDxNations. Live … https://t.co/TFvBoqzU3n
697829813055311872	2016-02-11 17:09:27	RT cookstoves Not boring - #standards represent our shared goals. Critical to reducing #cooking smoke around the world.  #TEDxNations #Cook…
697829653692682240	2016-02-11 17:08:49	.@RanyeeCleanCook's message to #TEDxNations: cooking shouldn't be lethal. #Cleancooking is a right. Learn more: https://t.co/UmpCHrj61h
697829389912973312	2016-02-11 17:07:46	Standards necessary to ensure @cookstoves impact 3 billion cooking w/ solid fuels says @RanyeeCleanCook #TEDxNations https://t.co/AGQ40CU4sk
697829381549527042	2016-02-11 17:07:44	"""Refugees are your family. They are mine. Help them become citizens of the world"" @GerDuany #TEDxNations https://t.co/gfybuBYnII"
697828907832242176	2016-02-11 17:05:51	I am a son of a terrorist and this is how i choose #peace, now rolling at #TEDxNations
697828845584568320	2016-02-11 17:05:36	Audience at Geneva @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/Jw9LMToqsV
697828719944196096	2016-02-11 17:05:06	Thanks @RanyeeCleanCook for a great talk about the need for clean cookstoves international standards #TEDxNations https://t.co/oufRM58Ll5
697828594568073216	2016-02-11 17:04:36	Great talk from @RanyeeCleanCook on how @isostandards is transforming lives through clean cookstove standards! #TEDxNations
697828535260594176	2016-02-11 17:04:22	Ranyee Chiang on cookstove tech at #TEDxNations. Let's bring up health standards that are lacking in half the world.
697828526179926016	2016-02-11 17:04:20	"""Let's keep traditions but have people healthier...Let's be hungry."" @RanyeeCleanCook closes out with a positive msg #TEDxNations"
697828470559272964	2016-02-11 17:04:07	Aromas change, while we keep traditions. Let's advance clean cooking. #TEDxNations #Cookstoves @RanyeeCleanCook
697828424920989696	2016-02-11 17:03:56	@GerDuany Massive speach in #TEDxNations, really touching and motivating. Keep rocking.
697828385683333121	2016-02-11 17:03:46	Clean #cookstoves &amp; #standards matter. And @RanyeeCleanCook tells you why @ #TEDxNations, live @swissnexBoston https://t.co/Drz0Ze7eXp
697828262584647680	2016-02-11 17:03:17	Smoke inhalation from cooking kills 4 million deaths per year @RanyeeCleanCook #TEDxNations in #Geneva https://t.co/93qM1Yu3BC
697828235841826817	2016-02-11 17:03:11	Let’s keep our food traditions, but in a way that’s healthier for billions of people &amp; cleaner for our planet. @RanyeeCleanCook #TEDxNations
697828217311330305	2016-02-11 17:03:06	Success can see gov set regulations, manufacturers incentives to innovate, and consumers have better options. @RanyeeCleanCook #TEDxNations
697828130338316289	2016-02-11 17:02:45	If you haven't already, check out the #TEDxNations feed. How on earth this has passed us by is a mystery. Sounds like a brilliant event.
697828086767869953	2016-02-11 17:02:35	Did you know that the way you cook could have health risk? Listen to the nice talk of Ranyee Chiang, Cookstove Technologist #TEDxNations
697828048926875648	2016-02-11 17:02:26	We are developing standards about cooking stove - Chiang @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/pDrKmRPeb9
697827984162627585	2016-02-11 17:02:11	"""Instead of each country working on their own, the world’s best experts are working together."" @RanyeeCleanCook #TEDxNations #ISOstandards"
697827919645769728	2016-02-11 17:01:55	More participation from developing countries than any standards process in history. #Cookstoves #TEDxNations @isostandards
697827893162942464	2016-02-11 17:01:49	Governments, public &amp; private sectors, civil society have all contributed to assist in standards creation @RanyeeCleanCook #TEDxNations
697827822522494976	2016-02-11 17:01:32	We must motivate, mobilise entreprenuers for standards about cooking technology -Chiang @TEDxPdNations #TEDxNations https://t.co/DQjNeoZ89o
697827766373318656	2016-02-11 17:01:19	Such a moving, powerful talk by @GerDuany at #TEDxNations! @UNGeneva https://t.co/z7SvfcyJej
697827745666097152	2016-02-11 17:01:14	How do we mobilise entrepreneurs to design and produce healthier cooking technologies for 3b people?  #TEDxNations https://t.co/6ycvnBxRNp
697827716767334400	2016-02-11 17:01:07	Almost 1/2 the world cooks on traditional fires - enormously detrimental for health, climate, and welfare of women - Ranyee C. #TEDxNations
697827711406993408	2016-02-11 17:01:06	ISO/TC 285 has the most involvement &amp; leadership from developing countries of any standards effort in history- @RanyeeCleanCook #TEDxNations
697827692004184066	2016-02-11 17:01:01	Smoke inhalation from cooking with wood kills 400 million people per year https://t.co/F8SmTZqvwi #TEDxNations
697827685150650369	2016-02-11 17:00:59	Standards mean consistency across countries so that we can compare apples to apples, or stoves to stoves... @RanyeeCleanCook #TEDxNations
697827642893037568	2016-02-11 17:00:49	We want standards that are relevant to all the different ways that people cook around the world. - @RanyeeCleanCook #TEDxNations
697827638778396672	2016-02-11 17:00:48	We are on a journey to develop @isostandards for #cookstoves &amp; fuels. #TEDxNations
697827638153494528	2016-02-11 17:00:48	Cooking should be convenient and delicious. Our community has worked together to develop cooking standards. #TEDxNations
697827602631938048	2016-02-11 17:00:40	"""Manufacturers give feedback on whether a standard is achievable, while governments push to be more ambitious"" @RanyeeCleanCook #TEDxNations"
697827589973483520	2016-02-11 17:00:37	We need standards for how we cook. To reach affordable and safe stoves. To reduce smoke. To improve lives.  #TEDxNations
697827552627462144	2016-02-11 17:00:28	The standards-making process brings together people with different priorities, so we can balance multiple goals. #TEDxNations
697827504845938689	2016-02-11 17:00:16	"""Designing stove technologies is as hard as rocket science"" -@RanyeeCleanCook We need innovation for #cleancooking | #TEDxNations"
697827439838433280	2016-02-11 17:00:01	One way to bring the world together to find solutions, is through the @isostandards system. @RanyeeCleanCook #TEDxNations
697827410989944832	2016-02-11 16:59:54	The ISO committee developing cookstove standards already has 40 countries involved: https://t.co/lW0sK5TUDO #TEDxNations
697827404488822784	2016-02-11 16:59:52	Not boring - #standards represent our shared goals. Critical to reducing #cooking smoke around the world.  #TEDxNations #Cookstoves
697827356724084737	2016-02-11 16:59:41	Standards are needed for improvement in cooking technologies. #TEDxNations https://t.co/W1hCIutBab
697827334120988672	2016-02-11 16:59:36	Our goals: • reduce smoke, health burden, time and money spent  • stove durability  • convenience and delicious cooking  #TEDxNations
697827280119173120	2016-02-11 16:59:23	Retweeted UNIC Lagos (@UNICLagos):Audience LagosViewingParty @TEDxPdNations #TEDxNations https://t.co/gNaRYeID7d https://t.co/lgpkH8NpMP
697827184564686848	2016-02-11 16:59:00	"""Standards represent our shared goals that we work towards together, in many industries."" @RanyeeCleanCook #TEDxNations"
697827167653249024	2016-02-11 16:58:56	4 million deaths - 3x more than HIV/AIDS deaths - occur from lack of clean cook stoves around the world -@RanyeeCleanCook - #TEDxNations
697827154919362560	2016-02-11 16:58:53	"""We need standards for the technologies we use to cook."" @RanyeeCleanCook #TEDxNations"
697827070529966080	2016-02-11 16:58:33	"""Citizens of the World,"" @GerDuany moves the collective heart of our species,  #TEDxNations ""Refugees are your family &amp; mine"" 1 home now!"
697826974585200641	2016-02-11 16:58:10	Designing #cookstoves &amp; fuels is actually harder than rocket #science. @RanyeeCleanCook #TEDxNations #WomenInSTEM
697826906381676544	2016-02-11 16:57:54	Innovation here though. Solar stoves that provide energy to power fans is one step forward. @RanyeeCleanCook #TEDxNations
697826867496271872	2016-02-11 16:57:44	"""If we could tame fire. We could potentially change the lives of billions of people"" @RanyeeCleanCook  #tedxnations https://t.co/1qaD23LbB5"
697826865550094336	2016-02-11 16:57:44	New cooking technologies still have challenges. They are not as good as we need them to be.  #TEDxNations
697826847745306625	2016-02-11 16:57:40	#TEDxNations cook stove technologist and softball superstar https://t.co/El8dnnTVih
697826844456980481	2016-02-11 16:57:39	Smoke inhalation from cooking results in 4 million deaths per year - @RanyeeCleanCook at #TEDxNations https://t.co/db83yAdqrs
697826819102396417	2016-02-11 16:57:33	Engineering clean cookstoves is difficult because need to address different cooking techniques, be affordable, and easy to use #TEDxNations
697826778870583296	2016-02-11 16:57:23	#TEDxNations Lots of stories from and about Africa...
697826740517871616	2016-02-11 16:57:14	Traditional cookstove fires produce greenhouse gas emissions equivalent of 170M passenger vehicles. #TEDxNations @RanyeeCleanCook
697826713720528896	2016-02-11 16:57:08	Innovations underway: stoves that use less resources, fuel alternatives and clean energy, even stoves that generate electricity #TEDxNations
697826711283568640	2016-02-11 16:57:07	Almost half of the world cook with charcoal - Chang @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/8CcGnqfpQK
697826668421980160	2016-02-11 16:56:57	It's hard to imagine that something so central to all of our lives has such damaging impacts. @RanyeeCleanCook #Cookstoves #TEDxNations
697826667788685312	2016-02-11 16:56:57	3 billion people cook open fire, but this cooking is a health risk. 4 million deaths a year. Environmental costs staggering. #TEDxNations
697826658640859136	2016-02-11 16:56:55	Cooking in traditional stoves puts people at risk of respiratory diseases, increases pollution, puts a strain on our resources. #TEDxNations
697826655641927680	2016-02-11 16:56:54	If we improve the way we cook then we'd help billions of people and the environment.  #TEDxNations
697826614697205763	2016-02-11 16:56:44	If we can improve how the world cooks, if we can tame fire, we can transform the lives of billions of people. @RanyeeCleanCook #TEDxNations
697826611631149056	2016-02-11 16:56:43	Almost half the world cooks w/ open fire or traditional stoves and over 4M people die yearly because of it.-R Chiang #TEDxNations
697826565825150976	2016-02-11 16:56:32	"""Smoke inhalation from cooking results in 4 millions deaths per year"" -@RanyeeCleanCook | #TEDxNations #cleancooking"
697826542584471553	2016-02-11 16:56:27	"True! ""Hard to believe that something we do every day, that's central to our lives, has such harmful impacts on half the world"" #TEDxNations"
697826527308808192	2016-02-11 16:56:23	Lots of great ideas here at the #innovation labs during the break at the #GCSPTEDxVP #TEDxNations https://t.co/Tn2vBcsPKq
697826475039440896	2016-02-11 16:56:11	Almost half the world cook over open fires and traditional stoves - resulting in 4.3 million deaths a year. #TEDxNations #Cookstoves
697826399818813441	2016-02-11 16:55:53	Incredible to hear @GerDuany tell his journey from war-torn South Sudan to Hollywood thanks to #UNHCR #TEDxNations https://t.co/xv03q9y2BX
697826396832460801	2016-02-11 16:55:52	The amount of wood burned is like losing over 5000 sq km of the Amazon Rainforest every year. #TEDxNations
697826381254762496	2016-02-11 16:55:48	3 billion people cooks over open fires using coal and wood. Suffering smoke inhalation. A health and environmental problem #TEDxNations
697826361642250240	2016-02-11 16:55:44	Smoke inhalation from cooking causes 4 million deaths every year. That’s 3 times the number of deaths from HIV/AIDS. #TEDxNations
697826343464132609	2016-02-11 16:55:39	Now I *really* want to try @RanyeeCleanCook's sticky-rice covered meatballs...Her Nainai's recipe. #TEDxNations #DC watch party
697826297570058240	2016-02-11 16:55:28	Cooking has costs. Smoke &amp; soot only part of problem affects cooks in conflict area @RanyeeCleanCook #TEDxNations https://t.co/1eIvU4IY0I
697826296081022980	2016-02-11 16:55:28	UN : RT UNGeneva: #iRights campaigner and ITU partner Beeban Kidron is 6th #TEDxNations sp… https://t.co/5cAyPqO7GC) https://t.co/J6lfFxrQGZ
697826287654694912	2016-02-11 16:55:26	UN : RT UNGeneva: #SexualViolence Adversary Coline Rapneau of ICRC is the 5th #TEDxNations… https://t.co/Q159yWfN8M) https://t.co/6vaDli8YYG
697826232428318720	2016-02-11 16:55:13	"""We don’t typically think of cooking as a health risk. It’s supposed to be nourishing."" @RanyeeCleanCook #TEDxNations"
697826182763540480	2016-02-11 16:55:01	An astounding 3 billion people (nearly half the world) have to cook with open fires and traditional stoves! #TEDxNations
697826123569303553	2016-02-11 16:54:47	“Refugees are your family and mine” @GerDuany on the vulnerability and instability so many refugees face #TEDxNations
697826072134557696	2016-02-11 16:54:35	Making life easy, cook stove tech here to share @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/dpr8w3Ju01
697826071492829184	2016-02-11 16:54:35	Through cooking we nourish our families and we pass on traditions. But there's a dark side to cooking too.  #TEDxNations
697826053130231809	2016-02-11 16:54:30	'Education was a dream worth risking my life for.' @GerDuany at #TEDxNations #SouthSudan #refugeevoice
697826020863430657	2016-02-11 16:54:23	Mothers and grandmothers are passing along their cooking standards all around the world. #TEDxNations @isostandards @RanyeeCleanCook
697825983118864385	2016-02-11 16:54:14	Cooking in a traditional stove means exposing your children to the second hand smoke of 400 smokers!! @RanyeeCleanCook #tedxnations
697825964454182913	2016-02-11 16:54:09	@RanyeeCleanCook @unfoundation talks cultural importance of cooking. #TEDxNations
697825951732932608	2016-02-11 16:54:06	Breathing traditional cookstoves fumes is like being exposed to second-hand smoke of 400 people. But that's all many can afford #TEDxNations
697825925711454209	2016-02-11 16:54:00	"""Your eyes sting and water, and you cough from the smoke."" Cooking reality for half the world population. @RanyeeCleanCook #tedxnations"
697825917335379968	2016-02-11 16:53:58	Cook stove tech owner, Ranneey chiang,  speaking  at @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/slcsPxKr3J
697825835361894401	2016-02-11 16:53:38	UNGeneva: Cookstove technologist RanyeeCleanCook, for isostandards, speaking at #TEDxNations. Live … https://t.co/zQ989HB7il
697825798531719172	2016-02-11 16:53:30	There is a tremendous cost to cooking that humans have been paying since we first started using fire. #TEDxNations @RanyeeCleanCook
697825781788098561	2016-02-11 16:53:26	"Ger Duany - Refugee Ambassador ""Refugees are your family and mine. They are citizen of the World."" #TEDxNations https://t.co/oQcJsrKk4j"
697825754789322752	2016-02-11 16:53:19	Cooking is more than survival, it's nourishment for our loved ones and an expression of our culture. @RanyeeCleanCook #TEDxNations
697825717845942272	2016-02-11 16:53:10	On NOW at #TEDxNations! @RanyeeCleanCook of @Cookstoves talking #cleancookstoves. Tune in→ https://t.co/kNyY2ZWA4A  https://t.co/PPk4bXJl7N
697825701056139265	2016-02-11 16:53:06	Could hear a pin drop at #TEDxNations story of running from war to school. @GerDuany reminds us #refugees are family https://t.co/P6Qfx46rQR
697825615613992960	2016-02-11 16:52:46	"""And that's how we revive the humanity that conflict has chipped away."" @GerDuany closes to the loudest applause of the night. #TEDxNations"
697825613781008384	2016-02-11 16:52:45	Cookstove technologist @RanyeeCleanCook, for @isostandards, speaking at #TEDxNations. Live https://t.co/ybETnAQIOA https://t.co/7YTaWnFiu6
697825600254447616	2016-02-11 16:52:42	"™.Actor, model &amp; refugee @gerduany tells #TEDxNations how he began a life away from war https://t.co/FJEASDZlFA https://t.co/savSg6GjPr"""
697825442989010945	2016-02-11 16:52:05	Time for a cooking lesson that will forever change the way you think about cooking. - @RanyeeCleanCook #TEDxNations #Cookstoves
697825393143898113	2016-02-11 16:51:53	Refugees are your family, and mine - @GerDuany #TEDxNations https://t.co/5pWOl039VC
697825389947834368	2016-02-11 16:51:52	#Refugees are your family. If given opportunities they can thrive &amp; become citizens of this world we share. @GerDuany @unhcr #TEDxNations
697825384918818816	2016-02-11 16:51:51	So excited for @RanyeeCleanCook's #TEDxNations talk, happening now!
697825296226115585	2016-02-11 16:51:30	2nd session of #TEDxNations LagosViewingParty on-going https://t.co/e1eslxEBh5
697825247622537216	2016-02-11 16:51:18	"""Refugees are leave their homes, looking for a place to live. They are your family, they are mine. Looking for a home""@GerDuany #TEDxNations"
697825238160171008	2016-02-11 16:51:16	'Refugees are your family. They are mine. They're looking for a home... Help them become citizens of the world' - @GerDuany #TEDxNations
697825234905391104	2016-02-11 16:51:15	.@RanyeeCleanCook starting now  at #TEDxNations. Watch here: https://t.co/v8UHQ9ZC8G
697825192802918400	2016-02-11 16:51:05	"""Time for a cooking lesson that will forever change the way you think about cooking"" (and standards!) https://t.co/pyZEvGqu88 #TEDxNations"
697825137597489152	2016-02-11 16:50:52	Improving #cookstoves saves millions of lives. @RanyeeCleanCookis live now: https://t.co/M0wImMWz4K #TEDxNations https://t.co/XCkOm1OqRF
697825133055102976	2016-02-11 16:50:51	If opportunities are provided to refugees, &amp; jobs that build on their skills, it could prevent further conflict, says @GerDuany #TEDxNations
697825115900403712	2016-02-11 16:50:47	Dr Ranyee Chiang cook stove technologist up next.  #TEDxNations
697825046241402880	2016-02-11 16:50:30	Been a refugee children… @Refugees Goodwill Ambassador @GerDuany tells his story at #TEDxNations. https://t.co/dAQhKuSDgL
697824913114136577	2016-02-11 16:49:58	IFPMA: Curious to hear Dennis Liotta speaking about his experience in drugs innovation at #TEDxNations https://t.co/MKiMtBrykp UNGeneva WI…
697824912560549888	2016-02-11 16:49:58	If opportunity is provided to refugees then they can thrive. @GerDuany #TEDxNations
697824800367120384	2016-02-11 16:49:32	If opportunity is provided to refugees, a transformation can occur and they thrive, says @GerDuany @Refugees #TEDxNations
697824787859685376	2016-02-11 16:49:29	'Refugees are your family. They are mine. They're looking for a home... Help the become citizens of the world' -@GerDuany | #TEDxNations
697824740870922240	2016-02-11 16:49:17	@TEDxPdNations #TEDxNations  we are all refugees.
697824722399186945	2016-02-11 16:49:13	"""Refugees are your family, and mine"" @GerDuany #TEDxNations"
697824682981122048	2016-02-11 16:49:04	#refugees are our family, they are looking for home. #TEDxNations
697824639993692162	2016-02-11 16:48:53	"""Refugees are your family and mine"", Ger Duany #TEDxNations"
697824621559734272	2016-02-11 16:48:49	Great Story from @GerDuany and Yes @melissarfleming you are right, He is quite of a model :) #TEDxNations  https://t.co/jb5bTJTwU2
697824571395850241	2016-02-11 16:48:37	UNGeneva: UN Refugees Goodwill Ambassador GerDuany is telling his story at #TEDxNations. Watch here: … https://t.co/2KrlLXGnJO
697824554975162368	2016-02-11 16:48:33	"A #child soldier, #refugee, #actor says ""refugees are your family and mine"" at #TEDxNations #Geneva @RefugeesMedia https://t.co/SmM0lDFfOl"
697824513283719169	2016-02-11 16:48:23	"""When I was growing up I wanted to be a story teller-now I tell stories through film"" @UNGeneva @TEDxPdNations #TEDxNations"
697824223771959296	2016-02-11 16:47:14	I went to America - the next thing I knew I was making a film with famous people I'd only seen on the screen - @GerDuany at #TEDxNations
697824190657929217	2016-02-11 16:47:06	"""My mother always wanted me to be a storyteller. Now I'm telling a story in the form of a film."" @GerDuany #TEDxNations"
697824076388241408	2016-02-11 16:46:39	Inspiring. @UNHCR Goodwill Ambassador @GerDuany shares his story as a refugee with crowd at #TEDxNations. Watch: https://t.co/Tcmka2KLq6
697823979114012674	2016-02-11 16:46:16	"""I was called up for the role. I flied into LA, in a trailer with people from TV."" @GerDuany #TEDxNations https://t.co/ENXAFYkVEm"
697823636653260804	2016-02-11 16:44:54	@GerDuany who became a child soldier @ age 13 shares his story.  @UNICLagos @ #Lagosviewingparty  #TEDxNations https://t.co/mpKfGEWHlW
697823634191212549	2016-02-11 16:44:53	"""Basketball helped me cope with PTSD....got a scholarship, then acting called to me"" - @GerDuany #TEDxNations"
697823627899703297	2016-02-11 16:44:52	I became a #childsoldier by accident- UN @Refugees Ambassador @GerDuany tells his powerful story at #TEDxNations https://t.co/d0VZDYNGMF
697823572258115584	2016-02-11 16:44:39	Listening to Ger Duany's refugee journey from Sudan to Des Moines. #TEDxNations https://t.co/LAtGO1JQ6m
697823567371767808	2016-02-11 16:44:38	RT unfoundation: .Refugees Goodwill Ambassador gerduany shares his story now at #TEDxNations. Watch live: … https://t.co/YwvOHjFc8v
697823539802587136	2016-02-11 16:44:31	Listening to @gerduany during #TEDxNations meet-up @unfoundation HQ w/ @unausa @UN friends &amp; partners https://t.co/4AoV6E6u10
697823487482818560	2016-02-11 16:44:19	“School was something I was risking my life for” - refugee @GerDuany live now #TEDxNations https://t.co/klYVYlmEQh https://t.co/ZOBNWOfNGN
697823460597309441	2016-02-11 16:44:12	School is what I will stake my life for -Gar Duany @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/8l5ljsa3pn
697823374274383872	2016-02-11 16:43:52	"""I am proud to tell you this story not in my mother language, but in your own"" @GerDuany #TEDxNations"
697823356268232706	2016-02-11 16:43:47	School is what I was living &amp; fighting for - @GerDuany. #TEDxNations #education @Refugees
697823249762230272	2016-02-11 16:43:22	"""School was something I was risking my life for. The dream that one day I could read and write motivated me"" @GerDuany #TEDxNations"
697823172859658240	2016-02-11 16:43:03	Gar Duane,  very emotional speaker @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/iI4jcsr7Lx
697823060435533825	2016-02-11 16:42:37	Ger Duany tells his powerful story. #inspiring  #TEDxNations
697822960032346112	2016-02-11 16:42:13	Speaker @TEDxPdNations #TEDxNations lagosViewingParty wt very emotional speech https://t.co/JEPgr7XJxA
697822812837437440	2016-02-11 16:41:38	"@GerDuany telling his story on #TEDxNations is reminding me of the heartbreaking ""What is the What"", story of the founder of @VADFoundation"
697822686630825985	2016-02-11 16:41:08	.@UNHCR Goodwill Ambassdor @gerduany shares harrowing story of surviving as a refugee. Watch: https://t.co/6JJl3qQJF9 #TEDxNations
697822510809800704	2016-02-11 16:40:26	Very moving &amp; inspiring story of @GerDuany as a #Refugee &amp; a #ChildSoldier from #SouthSudan at #TEDxNations https://t.co/TT8vmpfC9m
697822502609948672	2016-02-11 16:40:24	#Refugees like @GerDuany hold on to the hope of resettlement. #TEDxNations #migrantcrisis
697822439070437376	2016-02-11 16:40:09	"""We waited a year in that refugee camp in Ethiopia, but it felt like a decade to me. Trust me."" - @GerDuany #TEDxNations"
697822309625761792	2016-02-11 16:39:38	Thank you @GerDuany for sharing your story of being a refugee and a child soldier to becoming a refugee ambassador. @Refugees #TEDxNations
697822296770265088	2016-02-11 16:39:35	@GerDuany tells the haunting story of his childhood in Sudan.  U could hear a pin drop. #TEDxNations https://t.co/FoZZL9wyLB
697822252792967168	2016-02-11 16:39:24	UNHCR Goodwill Ambassador, Ger Duany, a former child soldier, shares his story now at #TEDxNations LagosViewingParty https://t.co/cWKv0zsTg6
697822176754458624	2016-02-11 16:39:06	.@GerDuany is now sharing with #TEDxNations his experience as a #refugee: https://t.co/nsRYvYq7xh https://t.co/gXdlpbkRQv
697822155795517440	2016-02-11 16:39:01	#sexualviolence &amp; #childabuse this is how the #UN deal with #whistleblowers - #TEDxNations #carolinerapneau https://t.co/0T4dZacVqB
697822154772115457	2016-02-11 16:39:01	I became a child soldier by accident' speaker, @TEDxPdNations #TEDxNations lagosViewingParty https://t.co/3HqqZp26AT
