id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems	count_links	count_hashtags	count_mentions	count_words	count_stopwords	count_characters	count_non_characters	count_upper	bool_question	bool_elongation	bool_ellipsis	t_distinct	t_sum	tfidf_sum	tfidf_mean	pos_cnt	nes_cnt	pos_data	nes_data	pos_cnt_SYM	pos_cnt_NNPS	pos_cnt_JJ	pos_cnt_WP$	pos_cnt_VBD	pos_cnt_RB	pos_cnt_VB	pos_cnt_POS	pos_cnt_PDT	pos_cnt_CD	pos_cnt_UH	pos_cnt_VBZ	pos_cnt_VBP	pos_cnt_NNP	pos_cnt_''	pos_cnt_)	pos_cnt_$	pos_cnt_VBG	pos_cnt_VBN	pos_cnt_RBR	pos_cnt_``	pos_cnt_NN	pos_cnt_IN	pos_cnt_RBS	pos_cnt_TO	pos_cnt_DT	pos_cnt_PRP	pos_cnt_.	pos_cnt_JJR	pos_cnt_WP	pos_cnt_WRB	pos_cnt_FW	pos_cnt_RP	pos_cnt_,	pos_cnt_NNS	pos_cnt_PRP$	pos_cnt_CC	pos_cnt_EX	pos_cnt_:	pos_cnt_JJS	pos_cnt_WDT	pos_cnt_MD	pos_cnt_(	ne_cnt_GPE	ne_cnt_PERSON	ne_cnt_FACILITY	ne_cnt_ORGANIZATION	ne_cnt_LOCATION	ne_cnt_GSP
714746705686740993	2016-03-29 09:31:08	So this guy is our new internet romantic hero? #EgyptAir	So this guy is our new internet romantic hero? #EgyptAir	So this guy is our new internet romantic hero? EgyptAir	guy new internet romantic hero egyptair	guy new internet romant hero egyptair	0	1	0	9	4	56	0	1	1	0	0	6.0	6.0	2.2571525049035666	0.3761920841505944	11	0	{'NN': 2, 'PRP$': 1, 'VBZ': 1, 'DT': 1, 'JJ': 3, 'NNP': 1, '.': 1, 'RB': 1}	{}	0	0	2.0	0	0	0	3.0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
714746705674125318	2016-03-29 09:31:08	I Feel like hijacking today !Yup ..let's do it ;sounds good :D #Cyprus #EgyptAir	I Feel like hijacking today !Yup ..let's do it ;sounds good :D #Cyprus #EgyptAir	I Feel like hijacking today !Yup ..let's do it ;sounds good :D Cyprus EgyptAir	feel like hijacking today yup let's sounds good :d cyprus egyptair	feel like hijack today yup let sound good :d cyprus egyptair	0	2	0	12	3	80	0	4	0	0	0	10.0	10.0	2.915301914709421	0.2915301914709421	18	1	{'NN': 1, 'IN': 1, 'VBZ': 1, 'JJ': 1, 'NNP': 5, 'PRP': 2, '.': 1, ':': 2, 'VBP': 2, 'POS': 1, 'VBG': 1}	{'PERSON': 1}	0	0	1.0	1.0	0	0	1.0	0	0	0	2.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	5.0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0
714746704176803841	2016-03-29 09:31:08	EgyptAir hijacker ‘frees all on board except four foreigners, crew’ https://t.co/j6JHUd9mfD	EgyptAir hijacker ‘frees all on board except four foreigners, crew’ 	EgyptAir hijacker ‘frees all on board except four foreigners, crew’ 	egyptair hijacker frees board except four foreigners crew	egyptair hijack free board except four foreign crew	1	0	0	11	2	91	1	2	0	0	0	8.0	8.0	2.681856586798104	0.335232073349763	11	1	{'NN': 3, 'IN': 2, 'VBZ': 1, 'DT': 1, 'NNP': 1, 'CD': 1, ',': 1, 'NNS': 1}	{'GPE': 1}	0	0	3.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714746697902120961	2016-03-29 09:31:06	#EgyptAir, aviation minister confirms that 7 people are still on board of hijacked plane via @BBCWorld #pressconference	#EgyptAir, aviation minister confirms that 7 people are still on board of hijacked plane via @BBCWorld #pressconference	EgyptAir, aviation minister confirms that 7 people are still on board of hijacked plane via BBCWorld pressconference	egyptair aviation minister confirms people still board hijacked plane via bbcworld pressconference	egyptair aviat minist confirm peopl still board hijack plane via bbcworld pressconfer	0	2	1	14	5	119	0	0	0	0	0	11.0	11.0	3.013978314967574	0.2739980286334158	18	2	{'CD': 1, 'IN': 4, 'VBZ': 1, 'VBP': 1, 'NNP': 2, 'NN': 5, 'RB': 1, 'VBN': 1, ',': 1, 'NNS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	5.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	1.0	1.0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0
714746697902120960	2016-03-29 09:31:06	"RT Daku_Hassina ""RT Madan_Chikna ""RT MohitParmarr: #EgyptAir plane hijack has all the ingredients to be a Bollywood romantic action movie f…"	"RT Daku_Hassina ""RT Madan_Chikna ""RT MohitParmarr: #EgyptAir plane hijack has all the ingredients to be a Bollywood romantic action movie f…"	"RT Daku_Hassina ""RT Madan_Chikna ""RT MohitParmarr: EgyptAir plane hijack has all the ingredients to be a Bollywood romantic action movie f…"	rt daku_hassina rt madan_chikna rt mohitparmarr egyptair plane hijack ingredients bollywood romantic action movie	rt daku_hassina rt madan_chikna rt mohitparmarr egyptair plane hijack ingredi bollywood romant action movi	0	1	0	19	7	140	1	13	0	0	1	12.0	14.0	2.975845913450601	0.24798715945421676	21	1	{'``': 1, 'NN': 5, 'VBZ': 1, 'TO': 1, 'JJ': 1, 'NNP': 6, 'DT': 2, ':': 1, 'VB': 1, 'PDT': 1, 'NNS': 1}	{'ORGANIZATION': 1}	0	1.0	5.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	1.0	0	6.0	1.0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714746696526389248	2016-03-29 09:31:06	If you want deliver a message to your ex very quickly don't use E-mail hijack a plane instead #EgyptAir	If you want deliver a message to your ex very quickly don't use E-mail hijack a plane instead #EgyptAir	If you want deliver a message to your ex very quickly don't use E-mail hijack a plane instead EgyptAir	want deliver message ex quickly don't use e-mail hijack plane instead egyptair	want deliv messag ex quick don't use e-mail hijack plane instead egyptair	0	1	0	18	7	103	0	2	0	0	0	12.0	12.0	3.2057562553574304	0.2671463546131192	19	1	{'NN': 3, 'IN': 1, 'PRP$': 1, 'DT': 1, 'VBP': 2, 'NNP': 2, 'TO': 1, 'PRP': 1, 'JJ': 1, 'RB': 4, 'VB': 2}	{'ORGANIZATION': 1}	0	0	3.0	1.0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	4.0	2.0	0	0	0	0	0	0	0	0	0	2.0	2.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714746693862948865	2016-03-29 09:31:05	Roses are redViolets are blueI hijacked this planeTo visit my boo#EgyptAir #EgyptAirHijack #NoComment	Roses are redViolets are blueI hijacked this planeTo visit my boo#EgyptAir #EgyptAirHijack #NoComment	Roses are redViolets are blueI hijacked this planeTo visit my booEgyptAir EgyptAirHijack NoComment	roses redviolets bluei hijacked planeto visit booegyptair egyptairhijack nocomment	rose redviolet bluei hijack planeto visit booegyptair egyptairhijack nocom	0	2	0	11	4	101	0	6	0	0	0	8.0	8.0	2.7266733158627923	0.34083416448284903	12	1	{'NN': 3, 'PRP$': 1, 'DT': 1, 'VBP': 1, 'NNP': 1, 'JJ': 2, 'VBD': 1, 'NNS': 2}	{'ORGANIZATION': 1}	0	0	3.0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714746690146865154	2016-03-29 09:31:04	fox25news: RT MichaelHenrich: For the latest on the #EgyptAir hijacking, watch #FOX25 on TV or right here: … https://t.co/cNyuBjLzN4	fox25news: RT MichaelHenrich: For the latest on the #EgyptAir hijacking, watch #FOX25 on TV or right here: … 	fox25news: RT MichaelHenrich: For the latest on the EgyptAir hijacking, watch FOX25 on TV or right here: … 	fox 25news rt michaelhenrich latest egyptair hijacking watch fox 25 tv right	fox 25new rt michaelhenrich latest egyptair hijack watch fox 25 tv right	1	2	0	16	6	132	1	7	0	0	1	9.0	10.0	2.5759092116016653	0.28621213462240724	18	1	{'NN': 4, 'IN': 2, 'DT': 1, 'VBP': 1, 'NNP': 4, 'CC': 1, ':': 1, 'JJS': 1, 'RB': 1, ',': 1, 'NNS': 1}	{'ORGANIZATION': 1}	0	0	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	4.0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714746689995816963	2016-03-29 09:31:04	The #EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  https://t.co/iDtMZDvYSo via @cnnbrk	The #EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  via @cnnbrk	The EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  via cnnbrk	egyptair plane least 81 people board egyptian ministry civil aviation says via cnnbrk	egyptair plane least 81 peopl board egyptian ministri civil aviat say via cnnbrk	1	1	1	18	6	135	0	2	0	0	0	13.0	13.0	3.410976424257337	0.262382801865949	21	2	{'NN': 5, 'IN': 4, 'VBZ': 2, 'DT': 2, 'JJ': 2, 'NNP': 1, 'CD': 1, '.': 1, 'JJS': 1, ',': 1, 'NNS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	5.0	4.0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	2.0	0	1.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714746689995816963	2016-03-29 09:31:04	The #EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  https://t.co/iDtMZDvYSo via @cnnbrk	The #EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  via @cnnbrk	The EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  via cnnbrk	egyptair plane least 81 people board egyptian ministry civil aviation says via cnnbrk	egyptair plane least 81 peopl board egyptian ministri civil aviat say via cnnbrk	1	1	1	18	6	135	0	2	0	0	0	13.0	13.0	3.410976424257337	0.262382801865949	21	2	{'NN': 5, 'IN': 4, 'VBZ': 2, 'DT': 2, 'JJ': 2, 'NNP': 1, 'CD': 1, '.': 1, 'JJS': 1, ',': 1, 'NNS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	5.0	4.0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	2.0	0	1.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714746689995816962	2016-03-29 09:31:04	"RT Daku_Hassina ""RT Madan_Chikna ""A guy hijacked #EgyptAir plane for his love, here we can't unlock our partners cell phone."""""	"RT Daku_Hassina ""RT Madan_Chikna ""A guy hijacked #EgyptAir plane for his love, here we can't unlock our partners cell phone."""""	"RT Daku_Hassina ""RT Madan_Chikna ""A guy hijacked EgyptAir plane for his love, here we can't unlock our partners cell phone."""""	rt daku_hassina rt madan_chikna guy hijacked egyptair plane love can't unlock partners cell phone	rt daku_hassina rt madan_chikna guy hijack egyptair plane love can't unlock partner cell phone	0	1	0	18	6	126	0	9	0	0	0	13.0	14.0	3.220353670857081	0.24771951314285237	24	1	"{'``': 1, 'NN': 4, 'IN': 1, 'PRP$': 2, 'VBP': 1, 'NNP': 5, 'VBD': 1, 'PRP': 1, '.': 1, ""''"": 1, 'RB': 2, 'VB': 1, ',': 1, 'MD': 1, 'NNS': 1}"	{'ORGANIZATION': 1}	0	1.0	4.0	1.0	0	0	0	0	0	0	1.0	1.0	2.0	0	0	0	1.0	2.0	1.0	0	0	1.0	1.0	0	0	0	1.0	0	1.0	5.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0
714746687932272640	2016-03-29 09:31:04	I'd heard Islamic women are entitled to dowry. But a hijacked plane, that too after divorce, really?  #EgyptAir	I'd heard Islamic women are entitled to dowry. But a hijacked plane, that too after divorce, really? #EgyptAir	I'd heard Islamic women are entitled to dowry. But a hijacked plane, that too after divorce, really? EgyptAir	i'd heard islamic women entitled dowry hijacked plane divorce really egyptair	i'd heard islam women entitl dowri hijack plane divorc realli egyptair	0	1	0	17	7	111	0	3	1	0	0	9.0	9.0	2.6982526655797012	0.29980585173107793	22	1	{'NN': 3, 'IN': 2, 'TO': 1, 'JJ': 1, 'PRP': 1, '.': 2, 'RB': 2, 'VB': 2, ',': 1, 'NNS': 1, 'VBP': 1, 'NNP': 1, 'DT': 1, 'CC': 1, 'VBN': 1, 'MD': 1}	{'ORGANIZATION': 1}	0	0	3.0	2.0	0	0	1.0	0	0	0	1.0	2.0	0	0	0	0	0	2.0	2.0	0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	0
714746687215038464	2016-03-29 09:31:04	"#EgyptAir press conference: ""Hijacker has so far not made concrete demands"""	"#EgyptAir press conference: ""Hijacker has so far not made concrete demands"""	"EgyptAir press conference: ""Hijacker has so far not made concrete demands"""	egyptair press conference hijacker far made concrete demands	egyptair press confer hijack far made concret demand	0	1	0	10	3	75	0	1	0	0	0	8.0	8.0	2.630107968147604	0.3287634960184505	14	2	"{'``': 1, 'NN': 3, 'VBZ': 1, 'NNP': 2, ':': 1, ""''"": 1, 'RB': 3, 'VBN': 1, 'NNS': 1}"	{'GPE': 1, 'PERSON': 1}	0	1.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	2.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0
714746684811702273	2016-03-29 09:31:03	EgyptAir Hijacker Remains on Board With 5 Crewmembers, 7 Passengers https://t.co/7L38PNykfO	EgyptAir Hijacker Remains on Board With 5 Crewmembers, 7 Passengers 	EgyptAir Hijacker Remains on Board With 5 Crewmembers, 7 Passengers 	egyptair hijacker remains board crewmembers passengers	egyptair hijack remain board crewmemb passeng	1	0	0	11	4	91	0	8	0	0	0	6.0	6.0	2.1297380449335086	0.3549563408222514	11	2	{'NNP': 4, 'CD': 2, 'IN': 2, ',': 1, 'NNS': 2}	{'PERSON': 1, 'ORGANIZATION': 1}	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	2.0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0
714746682878083074	2016-03-29 09:31:03	More passengers released from hijacked Egyptair plane: &lt;p&gt;An EgyptAir passenger plane heading fro... https://t.co/XQU9miFHLp #justicenews	More passengers released from hijacked Egyptair plane: &lt;p&gt;An EgyptAir passenger plane heading fro...  #justicenews	More passengers released from hijacked Egyptair plane: &lt;p&gt;An EgyptAir passenger plane heading fro...  justicenews	passengers released hijacked egyptair plane <p> egyptair passenger plane heading fro justicenews	passeng releas hijack egyptair plane <p> egyptair passeng plane head fro justicenew	1	1	0	14	2	143	0	5	0	0	1	7.0	9.0	2.4120455488540506	0.34457793555057864	20	2	{'NN': 6, 'IN': 1, 'DT': 1, 'NNP': 2, 'CC': 2, ':': 3, 'JJR': 1, 'VBG': 1, 'VBN': 2, 'NNS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	6.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	2.0	0	3.0	1.0	0	0	0	1.0	2.0	0	0	1.0	1.0	0	0	1.0	0	0
714746682609676288	2016-03-29 09:31:03	Pilot, co-pilot, hostess, security, and 3 passengers are still on board of #EgyptAir hijacked in #Larnaca #cyprus	Pilot, co-pilot, hostess, security, and 3 passengers are still on board of #EgyptAir hijacked in #Larnaca #cyprus	Pilot, co-pilot, hostess, security, and 3 passengers are still on board of EgyptAir hijacked in Larnaca cyprus	pilot co-pilot hostess security passengers still board egyptair hijacked larnaca cyprus	pilot co-pilot hostess secur passeng still board egyptair hijack larnaca cyprus	0	3	0	14	6	113	0	1	0	0	0	11.0	12.0	2.804615781624077	0.25496507105673427	18	2	{'NN': 6, 'IN': 3, 'VBP': 1, 'NNP': 2, 'CC': 1, 'CD': 1, 'VBD': 1, 'RB': 1, ',': 1, 'NNS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	6.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714746681393340416	2016-03-29 09:31:02	What can you do for me ??i can hijack a plane for you ... Love is in the Air #EgyptAir	What can you do for me ??i can hijack a plane for you ... Love is in the Air #EgyptAir	What can you do for me ??i can hijack a plane for you ... Love is in the Air EgyptAir	hijack plane love air egyptair	hijack plane love air egyptair	0	1	0	19	15	86	0	3	1	0	1	5.0	5.0	2.065978460576101	0.4131956921152202	18	2	{'NN': 2, 'IN': 2, 'VBZ': 1, 'DT': 2, 'NNP': 3, 'PRP': 2, '.': 1, ':': 1, 'WP': 1, 'VB': 2, 'MD': 1}	{'PERSON': 1, 'FACILITY': 1}	0	0	2.0	2.0	0	0	0	0	1.0	0	2.0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	1.0	2.0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0
714746678805471232	2016-03-29 09:31:02	"I confronted an estranged husband this morning in Ely. I asked him to explain #EgyptAir. ""Nothing to do with me"". A mealy mouthed reply."	"I confronted an estranged husband this morning in Ely. I asked him to explain #EgyptAir. ""Nothing to do with me"". A mealy mouthed reply."	"I confronted an estranged husband this morning in Ely. I asked him to explain EgyptAir. ""Nothing to do with me"". A mealy mouthed reply."	confronted estranged husband morning ely asked explain egyptair nothing mealy mouthed reply	confront estrang husband morn eli ask explain egyptair noth meali mouth repli	0	1	0	23	12	136	0	5	0	0	0	11.0	11.0	3.182801763705707	0.289345614882337	25	2	"{'VBD': 2, '``': 1, 'NN': 5, 'IN': 2, 'TO': 1, 'JJ': 1, ""''"": 1, 'DT': 3, 'PRP': 3, '.': 1, 'NNP': 2, 'VB': 2, 'VBN': 1}"	{'GPE': 1, 'ORGANIZATION': 1}	0	1.0	5.0	2.0	0	0	1.0	0	0	0	3.0	1.0	0	0	0	0	2.0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	2.0	1.0	0	0	0	3.0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0
714746677530390528	2016-03-29 09:31:01	Proof once again that Egyptian airport security is not fit for purpose. Think on that when you're booking your next holiday #EgyptAir	Proof once again that Egyptian airport security is not fit for purpose. Think on that when you're booking your next holiday #EgyptAir	Proof once again that Egyptian airport security is not fit for purpose. Think on that when you're booking your next holiday EgyptAir	proof egyptian airport security fit purpose think you're booking next holiday egyptair	proof egyptian airport secur fit purpos think you'r book next holiday egyptair	0	1	0	21	10	133	0	3	0	0	0	11.0	11.0	3.0927805794418144	0.28116187085834676	23	2	{'NN': 4, 'IN': 2, 'PRP$': 1, 'VBZ': 1, 'DT': 1, 'JJ': 3, 'NNP': 2, 'PRP': 1, '.': 1, 'VBP': 1, 'WRB': 1, 'RB': 3, 'VB': 1, 'VBG': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	4.0	2.0	0	0	3.0	1.0	0	0	1.0	1.0	1.0	0	0	0	0	3.0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	2.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
714746676808912896	2016-03-29 09:31:01	Unknown how long negotiations will take place, Cypriot police say hijacker's ex-wife, a Cypriot, brought in for them #EgyptAir #Cyprus	Unknown how long negotiations will take place, Cypriot police say hijacker's ex-wife, a Cypriot, brought in for them #EgyptAir #Cyprus	Unknown how long negotiations will take place, Cypriot police say hijacker's ex-wife, a Cypriot, brought in for them EgyptAir Cyprus	unknown long negotiations take place cypriot police say hijacker's ex-wife cypriot brought egyptair cyprus	unknown long negoti take place cypriot polic say hijack ex-wif cypriot brought egyptair cyprus	0	2	0	18	6	134	0	3	0	0	0	14.0	15.0	3.3813531922502373	0.2415252280178741	21	2	{'NN': 3, 'IN': 3, 'DT': 1, 'JJ': 1, 'NNP': 3, 'WRB': 1, 'PRP': 1, 'VBP': 1, 'VBD': 1, 'POS': 1, 'VB': 1, ',': 1, 'MD': 1, 'NNS': 2}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	3.0	3.0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	2.0	0	0	0	0	0	1.0	3.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0
714746672174247936	2016-03-29 09:31:00	Damn. This story looks a lot like something straight out of bollywood 😶 #EgyptAirWell as they say.. pyar kya to darna kya?	Damn. This story looks a lot like something straight out of bollywood 😶 #EgyptAirWell as they say.. pyar kya to darna kya?	Damn. This story looks a lot like something straight out of bollywood 😶 EgyptAirWell as they say.. pyar kya to darna kya?	damn story looks lot like something straight bollywood egyptairwell say pyar kya darna kya	damn stori look lot like someth straight bollywood egyptairwel say pyar kya darna kya	0	1	0	21	8	122	1	2	1	0	0	12.0	13.0	3.250485158732708	0.27087376322772566	23	1	{'NN': 5, 'IN': 4, 'VBZ': 1, 'TO': 1, 'VBP': 1, 'NNP': 3, 'DT': 2, 'PRP': 1, '.': 2, 'JJ': 1, 'VBD': 1, 'VB': 1}	{'GPE': 1}	0	0	5.0	4.0	0	0	1.0	0	0	0	1.0	2.0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	3.0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714746672014835713	2016-03-29 09:31:00	Hijacked Egyptair plane:- Going from Alexandria to Cairo forced to land in Cyprus- Reports... https://t.co/9rxR2gfmt7 via @CEMB_forum	Hijacked Egyptair plane:- Going from Alexandria to Cairo forced to land in Cyprus- Reports...  via @CEMB_forum	Hijacked Egyptair plane:- Going from Alexandria to Cairo forced to land in Cyprus- Reports...  via CEMB_forum	hijacked egyptair plane going alexandria cairo forced land cyprus reports via cemb_forum	hijack egyptair plane go alexandria cairo forc land cyprus report via cemb_forum	1	0	1	16	4	133	0	7	0	0	1	11.0	11.0	3.0788551860469604	0.2798959260042691	18	3	{'NN': 1, 'IN': 3, 'TO': 1, 'NNP': 6, ':': 3, 'VB': 1, 'VBG': 1, 'VBN': 1, 'NNS': 1}	{'PERSON': 1, 'GPE': 1, 'ORGANIZATION': 1}	0	0	1.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	6.0	1.0	0	0	3.0	0	0	0	0	1.0	1.0	0	0	0	1.0	1.0	0	1.0	0	0
714746671213776896	2016-03-29 09:31:00	cnnbrk: #EgyptAir hijacker took plane over ex-wife, not terrorism, spokesman for Cyprus Ministry of Transport tell… https://t.co/Cymu3DXyuI	cnnbrk: #EgyptAir hijacker took plane over ex-wife, not terrorism, spokesman for Cyprus Ministry of Transport tell… 	cnnbrk: EgyptAir hijacker took plane over ex-wife, not terrorism, spokesman for Cyprus Ministry of Transport tell… 	cnnbrk egyptair hijacker took plane ex-wife terrorism spokesman cyprus ministry transport tell	cnnbrk egyptair hijack took plane ex-wif terror spokesman cyprus ministri transport tell	1	1	0	16	4	139	1	3	0	0	1	13.0	13.0	3.33100089692586	0.25623083822506615	18	2	{'NN': 7, 'IN': 3, 'VBD': 1, 'RB': 1, 'NNP': 4, ',': 1, ':': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	7.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	4.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714746670945320960	2016-03-29 09:31:00	Most of the passengers on board #EgyptAir flight #MS181 have now been freed - @EGYPTAIR https://t.co/NLIQiwCQgg via @BBCNews	Most of the passengers on board #EgyptAir flight #MS181 have now been freed - @EGYPTAIR  via @BBCNews	Most of the passengers on board EgyptAir flight MS181 have now been freed - EGYPTAIR  via BBCNews	passengers board egyptair flight ms181 freed egyptair via bbcnews	passeng board egyptair flight ms181 freed egyptair via bbcnew	1	2	2	14	8	124	0	1	0	0	0	8.0	9.0	2.6746715402651517	0.33433394253314397	17	1	{'NN': 3, 'IN': 3, 'DT': 1, 'VBP': 1, 'NNP': 3, ':': 1, 'JJS': 1, 'RB': 1, 'VBN': 2, 'NNS': 1}	{'ORGANIZATION': 1}	0	0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0	3.0	0	0	0	1.0	1.0	1.0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0
714746670576177153	2016-03-29 09:31:00	#EgyptAir At  the end it's all for woman #soproud 😅😅😅😂😂😂	#EgyptAir At the end it's all for woman #soproud 😅😅😅😂😂😂	EgyptAir At the end it's all for woman soproud 😅😅😅😂😂😂	egyptair end it's woman soproud	egyptair end it woman soproud	0	2	0	8	5	56	6	1	0	0	0	4.0	4.0	1.8122427200993554	0.45306068002483885	11	1	{'NN': 5, 'IN': 2, 'PRP': 1, 'VBZ': 1, 'DT': 2}	{'GPE': 1}	0	0	5.0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714746669561167876	2016-03-29 09:31:00	cnnbrk: #EgyptAir hijacker is an Egyptian-American dual citizen, Egyptian presidential spokesman tells CNN. https://t.co/Cymu3DXyuI	cnnbrk: #EgyptAir hijacker is an Egyptian-American dual citizen, Egyptian presidential spokesman tells CNN. 	cnnbrk: EgyptAir hijacker is an Egyptian-American dual citizen, Egyptian presidential spokesman tells CNN. 	cnnbrk egyptair hijacker egyptian-american dual citizen egyptian presidential spokesman tells cnn	cnnbrk egyptair hijack egyptian-american dual citizen egyptian presidenti spokesman tell cnn	1	1	0	13	2	131	0	6	0	0	0	11.0	12.0	3.118237113447604	0.28347610122250944	16	2	{'NN': 4, 'VBZ': 2, 'DT': 1, 'JJ': 4, 'NNP': 2, '.': 1, ':': 1, ',': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	4.0	0	0	0	4.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	2.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
